"steam Id","title","publishers","developers","tags","genres","first release date","early access exit date","price","languages","features","description"
"2593370","The Hungry Lamb: Traveling in the Late Ming Dynasty","零创游戏(ZerocreationGame),2P Games","零创游戏(ZerocreationGame)","Visual Novel,Historical,Multiple Endings,Interactive Fiction,Story Rich,Dating Sim,Adventure,Dark,Anime,Cooking,Cute,Word Game,Drama,Romance,RPG,Psychological Horror,Singleplayer,Mystery,Casual,Medieval","Adventure,Indie,RPG","1713871897405","","9.99","English,Simplified Chinese,Traditional Chinese,Japanese","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Trek across ancient China in a dark, boundary-pushing visual novel inspired by traditional Chinese art with modern animation. Escort four girls to the prosperous city of Luoyang in a branching narrative with themes of revenge, cannibalism, involuntary servitude, and more on a redemptive journey."
