"steam Id","title","publishers","developers","tags","genres","first release date","early access exit date","price","languages","features","description"
"1177980","Little Kitty, Big City","Double Dagger Studio","Double Dagger Studio","Cats,Cute,Wholesome,Exploration,Sandbox,Family Friendly,Cozy,Comedy,Funny,Simulation,Indie,3D,Cartoony,Stylized,Singleplayer,Colorful,Open World,Adventure,Nonlinear,3D Platformer","Adventure,Casual,Indie,Simulation","1715326918234","","24.99","English,Spanish - Spain,Japanese,Portuguese - Brazil,French,German,Korean,Simplified Chinese,Traditional Chinese","Single-player,Steam Achievements,Steam Cloud,Family Sharing","You're a curious little kitty with a big personality, on an adventure to find your way back home. Explore the city, make new friends with stray animals, wear delightful hats, and leave more than a little chaos in your wake. After all, isn't that what cats do best?"
