"x","y"
"1711411200000","0"
"1713441760890","0"
"1713528160890","34.99"
"1714643546513","34.99"
"1714729946513","69.99"
"1717327274601","69.99"
"1717413674601","34.99"
"1717923995018","34.99"
"1718010395018","69.99"
"1719475210897","69.99"
"1719561610897","27.99"
"1720675265521","27.99"
"1720761665521","69.99"
"1721539120905","69.99"
"1721625520905","27.99"
"1722143999367","27.99"
"1722230399367","69.99"
"1725946272074","69.99"
"1726032672074","20.99"
"1726358400000","20.99"
