"x","y"
"1704067200000","0"
"1710909769251","0"
"1710996169251","53.99"
"1711514543856","53.99"
"1711600943856","59.99"
"1717995440204","59.99"
"1718081840204","39.59"
"1718600770831","39.59"
"1718687170831","59.99"
"1719462297817","59.99"
"1719548697817","39.59"
"1720658371088","39.59"
"1720744771088","59.99"
"1722472310808","59.99"
"1722558710808","29.99"
"1723682055272","29.99"
"1723768455272","59.99"
"1726358400000","59.99"
