"x","y"
"1704067200000","0"
"1714035148088","0"
"1714121548088","9.89"
"1715156492151","9.89"
"1715242892151","10.99"
"1718904282701","10.99"
"1718990682701","9.89"
"1720672354870","9.89"
"1720758754870","10.99"
"1726358400000","10.99"
