steam Id,title,publishers,developers,tags,genres,first release date,early access exit date,price,languages,features,description
2488620,F1 24,Electronic Arts,Codemasters,"Racing,Sports,Driving,Multiplayer,Automobile Sim,VR,Simulation,Early Access,Singleplayer,Competitive,Realistic,Casual,Co-op,Online Co-Op,PvP,Character Customization,Horror,World War II,Great Soundtrack,eSports","Racing,Sports",1.71723E+12,,69.99,"English,French,Italian,German,Spanish - Spain,Dutch,Japanese,Simplified Chinese,Spanish - Latin America,Polish,Portuguese - Brazil","Single-player,Online PvP,LAN PvP,Shared/Split Screen PvP,Online Co-op,LAN Co-op,Steam Achievements,VR Supported,Steam Workshop,In-App Purchases,Steam Cloud,HDR available,Family Sharing","Join the grid and Be One of the 20. Drive like the Greatest in EA SPORTS™ F1® 24, the official video game of the 2024 FIA Formula One World Championship™."
