"x","y"
"1704067200000","0"
"1713846675297","0"
"1713933075297","26.99"
"1714452932161","26.99"
"1714539332161","29.99"
"1717134487501","29.99"
"1717220887501","26.99"
"1717475531062","26.99"
"1717561931062","29.99"
"1719463063581","29.99"
"1719549463581","26.99"
"1720659417638","26.99"
"1720745817638","29.99"
"1724892589956","29.99"
"1724978989956","26.99"
"1725498036284","26.99"
"1725584436284","29.99"
"1726358400000","29.99"
