"steam Id","title","publishers","developers","tags","genres","first release date","early access exit date","price","languages","features","description"
"1001270","Kebab Chefs! - Restaurant Simulator","Biotech Gameworks","Biotech Gameworks","Early Access,Multiplayer,Simulation,Cooking,Management,Physics,Sandbox,Funny,Time Management,Immersive Sim,Building,FPS,Life Sim,Crafting,Character Customization,3D,Party-Based RPG,First-Person,Co-op,Open World","Simulation,Early Access","1705742120827","","17.99","English,German,Russian,Turkish,French,Italian,Spanish - Spain,Polish,Portuguese - Portugal,Simplified Chinese,Japanese,Korean,Czech,Hungarian,Thai,Vietnamese","Single-player,Online Co-op,Steam Achievements,Steam Cloud,Family Sharing","Kebab Chefs! is a Co-Op, cooking and restaurant management game that can be played up to 4 players. Design your own restaurant. Cook delicious foods, fill your menu with various recipes, feed customers and become the biggest kebab restaurant in town!"
