"steam Id","title","publishers","developers","tags","genres","first release date","early access exit date","price","languages","features","description"
"2524890","Pixel Gun 3D: PC Edition","Cubic Games Studio","Cubic Games Studio","PvP,Pixel Graphics,Multiplayer,Shooter,Character Customization,FPS,Action,Combat,First-Person,Arena Shooter,Battle Royale,Singleplayer,Third-Person Shooter,Hero Shooter,Adventure,Lore-Rich,Sniper,Colorful,Voxel,Cartoony","Action,Adventure,Massively Multiplayer,Free To Play","1712134919620","","0","English,French,German,Japanese,Korean,Portuguese - Brazil,Russian,Simplified Chinese,Spanish - Latin America,Traditional Chinese,Turkish","Single-player,Online PvP,Online Co-op,Cross-Platform Multiplayer,In-App Purchases","The legendary mobile multiplayer FPS Pixel Gun 3D comes to PC! Experience an enhanced world of colorful, blocky action. Featuring dozens of game modes and maps, 1500+ guns plus cross-platform multiplayer and progression."
