"x","y"
"1704067200000","0"
"1718886105331","0"
"1718972505331","22.49"
"1720056862115","22.49"
"1720143262115","24.99"
"1724204421505","24.99"
"1724290821505","22.49"
"1725413957953","22.49"
"1725500357953","24.99"
"1726358400000","24.99"
