"steam Id","title","publishers","developers","tags","genres","first release date","early access exit date","price","languages","features","description"
"2187220","Apollo Justice: Ace Attorney Trilogy","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","Adventure,Visual Novel,Detective,Anime,Investigation,Mystery,Singleplayer,Crime,3D,Story Rich,Choose Your Own Adventure,Text-Based,Great Soundtrack,Point & Click","Adventure","1706161590037","","49.99","English,French,German,Japanese,Korean,Simplified Chinese,Traditional Chinese","Single-player,Steam Achievements,Steam Cloud,Family Sharing","Join rookie attorney Apollo Justice and his mentor, the legendary Phoenix Wright, in this collection of 3 games! This title features 16 episodes (including previously DLC-only episodes) and supports English, French, German, Japanese Korean, and Traditional and Simplified Chinese."
