"x","y"
"1704067200000","49.99"
"1717733853326","49.99"
"1717820253326","39.99"
"1718943185190","39.99"
"1719029585190","49.99"
"1719462505543","49.99"
"1719548905543","39.99"
"1720658651580","39.99"
"1720745051580","49.99"
"1721608514599","49.99"
"1721694914599","39.99"
"1722818253517","39.99"
"1722904653517","49.99"
"1726358400000","49.99"
