"x","y"
"1704067200000","0"
"1715229759341","0"
"1715316159341","22.49"
"1716442074329","22.49"
"1716528474329","24.99"
"1719462433558","24.99"
"1719548833558","22.49"
"1720658546554","22.49"
"1720744946554","24.99"
"1723077312032","24.99"
"1723163712032","22.49"
"1723682213900","22.49"
"1723768613900","24.99"
"1726358400000","24.99"
