"steam Id","title","publishers","developers","tags","genres","first release date","early access exit date","price","languages","features","description"
"1859910","Legend of Mortal","Paras Games,Obb Studio Inc.","Obb Studio Inc.","RPG,Choices Matter,Multiple Endings,Replay Value,Lore-Rich,Martial Arts,Drama,Dating Sim,Singleplayer,Strategy,Funny,Narrative,Indie,Adventure,2D,Action,Tactical RPG,Atmospheric,Retro,Sexual Content","Adventure,Indie,RPG,Strategy","1718357987986","","19.99","English,Traditional Chinese,Simplified Chinese","Single-player,Steam Achievements,Steam Cloud,Family Sharing","The game world is set in a turbulent state and the mighty Tang-Man declines. The threats from the old enemies keep coming one after another.As a nobody, will you choose either to leave yourself out of it or to fight for Tang-Man's future and turning the tide? The journey of yours,is unpredictable."
