"x","y"
"1704067200000","69.99"
"1714037851958","69.99"
"1714124251958","48.99"
"1714643253817","48.99"
"1714729653817","69.99"
"1719474997198","69.99"
"1719561397198","39.89"
"1720674997886","39.89"
"1720761397886","69.99"
"1721021083613","69.99"
"1721107483613","39.89"
"1721626052049","39.89"
"1721712452049","69.99"
"1726358400000","69.99"
