"steam Id","title","publishers","developers","tags","genres","first release date","early access exit date","price","languages","features","description"
"1575940","Sins of a Solar Empire II","Stardock Entertainment","Ironclad Games Corporation,Stardock Entertainment","Strategy,Space,4X,RTS,Sci-fi,Singleplayer,Multiplayer,Tactical,Story Rich,Co-op,PvE,PvP,Immersive Sim,Real-Time,3D,Base Building,Tutorial,Competitive,Choices Matter,Isometric","Simulation,Strategy","1723783493604","","49.99","English,French,Italian,German,Japanese,Korean,Polish,Portuguese - Brazil,Russian,Simplified Chinese,Spanish - Latin America","Single-player,Online PvP,LAN PvP,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Cloud,Family Sharing","Battle for galactic dominance in this real-time 4X strategy game with unrivaled scale! You’ll explore, expand, exploit, and exterminate through military force, diplomacy, trade, culture, influence, and other underhanded tactics."
