"steam Id","title","publishers","developers","tags","genres","first release date","early access exit date","price","languages","features","description"
"553850","HELLDIVERS™ 2","PlayStation Publishing LLC","Arrowhead Game Studios","Online Co-Op,Third-Person Shooter,Multiplayer,PvE,Action,Shooter,Co-op,Sci-fi,Capitalism,Space,Third Person,Extraction Shooter,Comedy,Gore,Violent,Great Soundtrack,Difficult,Psychological Horror,Singleplayer,Open World","Action","1707471237325","","39.99","English,French,Italian,German,Spanish - Spain,Japanese,Korean,Portuguese - Brazil,Spanish - Latin America,Polish,Portuguese - Portugal,Russian,Simplified Chinese,Traditional Chinese","Online Co-op,Steam Achievements,In-App Purchases,Family Sharing","The Galaxy’s Last Line of Offence. Enlist in the Helldivers and join the fight for freedom across a hostile galaxy in a fast, frantic, and ferocious third-person shooter."
