"x","y"
"1716336000000","0"
"1718260093566","0"
"1718346493566","41.39"
"1720666403054","41.39"
"1720752803054","59.99"
"1724731276679","59.99"
"1724817676679","41.39"
"1725850456961","41.39"
"1725936856961","59.99"
"1726358400000","59.99"
