"x","y"
"1704067200000","0"
"1714624350588","0"
"1714710750588","19.99"
"1715229159315","19.99"
"1715315559315","24.99"
"1719375624223","24.99"
"1719462024223","19.99"
"1720658012747","19.99"
"1720744412747","24.99"
"1723076830513","24.99"
"1723163230513","19.99"
"1723681691066","19.99"
"1723768091066","24.99"
"1726358400000","24.99"
