"steam Id","title","publishers","developers","tags","genres","first release date","early access exit date","price","languages","features","description"
"2012510","Stormgate","Frost Giant Studios","Frost Giant Studios","Free to Play,RTS,Strategy,Action RTS,Online Co-Op,Action,Co-op,Mechs,Multiplayer,Singleplayer,Early Access,Real Time Tactics,PvP,Base Building,Wargame,Resource Management,eSports,PvE,3D,Isometric","Action,Strategy,Free To Play,Early Access","1722401983359","","0","English,French,German,Korean,Portuguese - Brazil,Simplified Chinese,Spanish - Spain,Traditional Chinese,Russian,Spanish - Latin America,Turkish","Single-player,Online PvP,Online Co-op,In-App Purchases","Stormgate is a free-to-play RTS in active development. Featuring competitive 1v1, 3P co-op missions, and an evolving campaign, Frost Giant aims to build the next great RTS, guided by player feedback. A 3v3 mode is also on the way, so join our development journey today!"
