"steam Id","title","publishers","developers","tags","genres","first release date","early access exit date","price","languages","features","description"
"2622000","Astral Party ","Neverland Entertainment","STAR ENGINE PROJECT","Anime,PvP,Board Game,Turn-Based,Cute,Hentai,Sexual Content,Female Protagonist,Strategy,Party Game,RPG,Card Game,Funny,Casual,2D,Family Friendly,Multiplayer,Comedy,Memes,Indie","Casual,Indie,RPG,Strategy","1709186470424","","0","English,Japanese,Simplified Chinese,Traditional Chinese","Online PvP,In-App Purchases","Astral Party is a multiplayer party game populated by cute anime girls! Choose your favorite character, strategize skills & cards, and roll the dice to destroy friendships in this unique board game."
