"x","y"
"1707868800000","0"
"1713764323652","0"
"1713850723652","29.99"
"1714367647595","29.99"
"1714454047595","59.99"
"1718256554740","59.99"
"1718342954740","29.99"
"1720661634961","29.99"
"1720748034961","59.99"
"1722043461133","59.99"
"1722129861133","29.99"
"1722648021243","29.99"
"1722734421243","59.99"
"1725326056716","59.99"
"1725412456716","29.99"
"1726358400000","29.99"
