"steam Id","title","publishers","developers","tags","genres","first release date","early access exit date","price","languages","features","description"
"934700","Dead Island 2","Deep Silver","Dambuster Studios","Co-op,Zombies,Gore,First-Person,Action-Adventure,Post-apocalyptic,Adventure,Horror,Dark,Action RPG,Crafting,FPS,Controller,Dark Humor,Action,PvE,Character Customization,Combat,Hack and Slash,Survival Horror","Action,Adventure","1713850723652","","59.99","English,French,Italian,German,Spanish - Spain,Czech,Japanese,Korean,Polish,Portuguese - Brazil,Russian,Simplified Chinese,Spanish - Latin America,Traditional Chinese","Single-player,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","A deadly virus is spreading across Los Angeles, turning its inhabitants into zombies. Bitten, infected, but more than just immune, uncover the truth behind the outbreak and discover who - or what - you are. Survive, evolve and become the ultimate Zombie Slayer."
